lat,lon,sub_area,area
23.86630215281331,90.400642901659, Sector 4,Uttara
23.866240831326,90.400601327419, Sector 4,Uttara
23.866239604896467,90.40063753724098, Sector 4,Uttara
23.863632188387562,90.40120750665665, Sector 4,Uttara
23.863488693104635,90.40120750665665, Sector 4,Uttara
23.86346048461152,90.40121152997017, Sector 4,Uttara
23.863201702061865,90.4010559618473, Sector 4,Uttara
23.86332189496915,90.40120750665665, Sector 4,Uttara
23.86346171106787,90.40125712752342, Sector 4,Uttara
23.863108491159043,90.40124505758284, Sector 4,Uttara
23.86308396196293,90.40121555328369, Sector 4,Uttara
23.863140379107033,90.40121018886566, Sector 4,Uttara
23.863049621080577,90.40105327963829, Sector 4,Uttara
23.866275171362695,90.40060132741927, Sector 4,Uttara
23.866129226146004,90.40056377649307, Sector 4,Uttara
23.863183305178467,90.40085881948471, Sector 4,Uttara
23.8630459416998,90.40089100599289, Sector 4,Uttara
23.863041035858572,90.4007126390934, Sector 4,Uttara
23.863178399342445,90.40071129798889, Sector 4,Uttara
23.863174719965315,90.40055304765701, Sector 4,Uttara
23.863041342473647,90.40053460747004, Sector 4,Uttara
23.863048088005257,90.40030092000961, Sector 4,Uttara
23.866103471090696,90.40054634213448, Sector 4,Uttara
23.863180852260488,90.40033847093581, Sector 4,Uttara
23.863156323078,90.400264710188, Sector 4,Uttara
23.863178399342445,90.40026739239693, Sector 4,Uttara
23.863250760404842,90.40027275681496, Sector 4,Uttara
23.863229910611352,90.40027275681496, Sector 4,Uttara
23.863202928520682,90.40026873350143, Sector 4,Uttara
23.86603724378208,90.40195047855376, Sector 4,Uttara
23.865838561653042,90.40195316076279, Sector 4,Uttara
23.865676672285502,90.40192902088165, Sector 4,Uttara
23.863416332175184,90.40030762553215, Sector 4,Uttara
23.863453125873182,90.40032774209976, Sector 4,Uttara
23.863437181938664,90.40030360221863, Sector 4,Uttara
23.863368500352,90.400304943323, Sector 4,Uttara
23.863394255951363,90.40030494332314, Sector 4,Uttara
23.863488693105,90.400303602219, Sector 4,Uttara
23.865500065471917,90.40171176195145, Sector 4,Uttara
23.865711012471277,90.40171980857849, Sector 4,Uttara
23.86287791653224,90.40122359991074, Sector 4,Uttara
23.862689041266158,90.40122091770172, Sector 4,Uttara
23.86272828809737,90.40105730295181, Sector 4,Uttara
23.86566748800137,90.40150647399744, Sector 4,Uttara
23.862571300701184,90.40104925632477, Sector 4,Uttara
23.862713553605115,90.40091246366502, Sector 4,Uttara
23.862684135411424,90.40092721581459, Sector 4,Uttara
23.86268029484409,90.40088109816489, Sector 4,Uttara
23.862682908947708,90.40090575814247, Sector 4,Uttara
23.865688258049786,90.40147378229959, Sector 4,Uttara
23.862566394841995,90.40089100599289, Sector 4,Uttara
23.862691494193452,90.40075823664665, Sector 4,Uttara
23.862551677263284,90.40076494216919, Sector 4,Uttara
23.862536969358317,90.40079444646837, Sector 4,Uttara
23.86255658312303,90.40074348449706, Sector 4,Uttara
23.862559036052843,90.40062010288239, Sector 4,Uttara
23.86553685857794,90.40144454687834, Sector 4,Uttara
23.862707438219758,90.40055975317954, Sector 4,Uttara
23.86255658312303,90.40045917034148, Sector 4,Uttara
23.862554130193182,90.40029555559158, Sector 4,Uttara
23.86252714796173,90.40026605129242, Sector 4,Uttara
23.865531952831073,90.40124773979187, Sector 4,Uttara
23.862701305902185,90.40027275681496, Sector 4,Uttara
23.862704985292773,90.40024593472481, Sector 4,Uttara
23.862551677263284,90.40122091770172, Sector 4,Uttara
23.862419218979692,90.40122359991074, Sector 4,Uttara
23.862296572300025,90.40122896432877, Sector 4,Uttara
23.862178831378294,90.40123164653778, Sector 4,Uttara
23.86222789010869,90.40106803178787, Sector 4,Uttara
23.86208929914742,90.40106534957884, Sector 4,Uttara
23.86220581368232,90.40090441703795, Sector 4,Uttara
23.862084393269978,90.40089502930641, Sector 4,Uttara
23.862081940331173,90.40076091885567, Sector 4,Uttara
23.862198454872683,90.40075555443762, Sector 4,Uttara
23.862198454872683,90.40062949061394, Sector 4,Uttara
23.86206599622787,90.40057450532913, Sector 4,Uttara
23.862062316819127,90.40045112371445, Sector 4,Uttara
23.86209297855539,90.40045782923698, Sector 4,Uttara
23.862096657963253,90.4004068672657, Sector 4,Uttara
23.865664407931224,90.40130138397217, Sector 4,Uttara
23.865665634366707,90.40111899375916, Sector 4,Uttara
23.86552152811836,90.40109116584063, Sector 4,Uttara
23.86552612725642,90.40092956274748, Sector 4,Uttara
23.86565061053128,90.40088564157487, Sector 4,Uttara
23.865484735007982,90.40066469460726, Sector 4,Uttara
23.865631600777842,90.40061507374048, Sector 4,Uttara
23.86563378448695,90.40045935897051, Sector 4,Uttara
23.865607991887,90.400437712669, Sector 4,Uttara
23.862174538738497,90.40025934576988, Sector 4,Uttara
23.865641735152373,90.4004615555663, Sector 4,Uttara
23.86551811187136,90.40048578692578, Sector 4,Uttara
23.86549305383951,90.40046224277333, Sector 4,Uttara
23.865512411187087,90.40047400643505, Sector 4,Uttara
23.865493623373254,90.40045171066451, Sector 4,Uttara
23.865506110500558,90.40047095842844, Sector 4,Uttara
23.862183885350653,90.40014926771265, Sector 4,Uttara
23.86216701923,90.400153552535, Sector 4,Uttara
23.862175482779083,90.40017366161622, Sector 4,Uttara
23.862058637410282,90.40027812123297, Sector 4,Uttara
23.862073355045023,90.40019631385803, Sector 4,Uttara
23.8620439197739,90.40019899606703, Sector 4,Uttara
23.8620439197739,90.40122359991074, Sector 4,Uttara
23.86550914647797,90.40045652007609, Sector 4,Uttara
23.865480442477757,90.4019182920456, Sector 4,Uttara
23.865321005540032,90.4017037153244, Sector 4,Uttara
23.86191636685505,90.40122359991074, Sector 4,Uttara
23.861779002032733,90.40108412504195, Sector 4,Uttara
23.86176673730938,90.4012182354927, Sector 4,Uttara
23.861744660804398,90.40093660354614, Sector 4,Uttara
23.8617618314197,90.40089637041092, Sector 4,Uttara
23.861599936956363,90.40094196796417, Sector 4,Uttara
23.86175692552985,90.40077030658722, Sector 4,Uttara
23.861586445741956,90.40076091885567, Sector 4,Uttara
23.86175447258485,90.40059328079224, Sector 4,Uttara
23.8653259112949,90.40175467729568, Sector 4,Uttara
23.865281759494493,90.40174931287764, Sector 4,Uttara
23.86530138251876,90.40191024541853, Sector 4,Uttara
23.861606069326086,90.40057852864265, Sector 4,Uttara
23.861744660804398,90.40037199854851, Sector 4,Uttara
23.861772869671203,90.40028885006905, Sector 4,Uttara
23.861770416726507,90.40032908320427, Sector 4,Uttara
23.861742207859,90.400402843952, Sector 4,Uttara
23.861733122671172,90.400307440568, Sector 4,Uttara
23.861591351638257,90.40035054087639, Sector 4,Uttara
23.8615662089177,90.40120717138052, Sector 4,Uttara
23.86129331810005,90.40111765265465, Sector 4,Uttara
23.861265109128805,90.401092171669, Sector 4,Uttara
23.86131784763526,90.40121555328369, Sector 4,Uttara
23.861285959238582,90.40104657411575, Sector 4,Uttara
23.86129454457692,90.40108412504195, Sector 4,Uttara
23.861094628693607,90.40107071399689, Sector 4,Uttara
23.86127492094559,90.400909781456, Sector 4,Uttara
23.861239353106228,90.40092319250105, Sector 4,Uttara
23.861104440523306,90.40090173482895, Sector 4,Uttara
23.86126632351157,90.40072470903398, Sector 4,Uttara
23.861251617879528,90.40077432990074, Sector 4,Uttara
23.86127614742264,90.40072202682494, Sector 4,Uttara
23.861140008399712,90.40071129798889, Sector 4,Uttara
23.861148593747732,90.40067508816719, Sector 4,Uttara
23.86111799508361,90.40045131392839, Sector 4,Uttara
23.861094869990485,90.40044269143029, Sector 4,Uttara
23.865132133836752,90.40192097425461, Sector 4,Uttara
23.86110689348062,90.4004806280136, Sector 4,Uttara
23.861127854317353,90.40044492465591, Sector 4,Uttara
23.86113083961146,90.40042552821568, Sector 4,Uttara
23.865117416549598,90.40172785520554, Sector 4,Uttara
23.86121972946654,90.40121555328369, Sector 4,Uttara
23.861187841045695,90.40122896432877, Sector 4,Uttara
23.861087269820857,90.40122091770172, Sector 4,Uttara
23.86095235707954,90.40122359991074, Sector 4,Uttara
23.86080640586478,90.401092171669, Sector 4,Uttara
23.860810085309193,90.4012343287468, Sector 4,Uttara
23.860642057241243,90.40139526128769, Sector 4,Uttara
23.86065064262226,90.40117800235748, Sector 4,Uttara
23.860707060826226,90.40113776922226, Sector 4,Uttara
23.860638377792068,90.40113240480423, Sector 4,Uttara
23.86064696317333,90.40121957659721, Sector 4,Uttara
23.860811311790645,90.40091916918755, Sector 4,Uttara
23.86080395290179,90.40076896548271, Sector 4,Uttara
23.860656775036933,90.4008400440216, Sector 4,Uttara
23.860814991234907,90.40060669183731, Sector 4,Uttara
23.86083216,90.40057987, Sector 4,Uttara
23.86513703959877,90.40176004171371, Sector 4,Uttara
23.869804768589223,90.38683623075487, Sector 13,Uttara
23.869807227428545,90.38689792156221, Sector 13,Uttara
23.869978936092476,90.38690295070408, Sector 13,Uttara
23.86997157772453,90.38682013750075, Sector 13,Uttara
23.86999232064399,90.38674478511268, Sector 13,Uttara
23.869974337112552,90.3866394236684, Sector 13,Uttara
23.869971884323206,90.38653112947941, Sector 13,Uttara
23.86982195748564,90.38672894239427, Sector 13,Uttara
23.869817044644968,90.38656264543535, Sector 13,Uttara
23.869807408536804,90.38634594112274, Sector 13,Uttara
23.86979986421342,90.38629174232483, Sector 13,Uttara
23.869792537278617,90.38478434085846, Sector 13,Uttara
23.869961784706973,90.38476288318634, Sector 13,Uttara
23.869969114050907,90.38484603166582, Sector 13,Uttara
23.869974019629673,90.38492649793628, Sector 13,Uttara
23.869794954999968,90.38502573966981, Sector 13,Uttara
23.869974030513887,90.38509011268617, Sector 13,Uttara
23.869809692314607,90.3851678967476, Sector 13,Uttara
23.869804798823207,90.38535833358766, Sector 13,Uttara
23.869802321843455,90.3862488269806, Sector 13,Uttara
23.869867341994574,90.38769990205766, Sector 13,Uttara
23.869844035032433,90.38753360509874, Sector 13,Uttara
23.869839112517734,90.38718223571779, Sector 13,Uttara
23.869833914847145,90.38703236728907, Sector 13,Uttara
23.86979650976387,90.38614220917225, Sector 13,Uttara
23.869981695480345,90.38624346256256, Sector 13,Uttara
23.86997648330321,90.38641445338726, Sector 13,Uttara
23.869794990071373,90.38491040468217, Sector 13,Uttara
23.869846482382112,90.38736864924431, Sector 13,Uttara
23.86980721896304,90.38602352142335, Sector 13,Uttara
23.869978953023473,90.38601279258728, Sector 13,Uttara
23.869807225009833,90.38590282201768, Sector 13,Uttara
23.86979741142077,90.38574993610382, Sector 13,Uttara
23.86981337271259,90.385578610003, Sector 13,Uttara
23.869959620375724,90.38520276546478, Sector 13,Uttara
23.86997954928978,90.38533687591553, Sector 13,Uttara
23.869979242691127,90.38558933883907, Sector 13,Uttara
23.869983836833452,90.38573384284975, Sector 13,Uttara
23.869978931255044,90.38588136434556, Sector 13,Uttara
23.870226640963413,90.38690865039827, Sector 13,Uttara
23.87022420390045,90.38681745529176, Sector 13,Uttara
23.870410013084644,90.38681343197821, Sector 13,Uttara
23.87041737142768,90.38691870868206, Sector 13,Uttara
23.870216834662244,90.38672357797624, Sector 13,Uttara
23.870398362374004,90.38671854883434, Sector 13,Uttara
23.870221742650333,90.3866270184517, Sector 13,Uttara
23.87040142835059,90.38663037121296, Sector 13,Uttara
23.87021192425526,90.38652509450914, Sector 13,Uttara
23.870209466632996,90.38657069206239, Sector 13,Uttara
23.870405414120043,90.38655560463667, Sector 13,Uttara
23.870216835871606,90.38643121719362, Sector 13,Uttara
23.870381499501477,90.38642317056656, Sector 13,Uttara
23.870214377040075,90.38632392883301, Sector 13,Uttara
23.870387018260004,90.38631051778793, Sector 13,Uttara
23.870209472679754,90.38621932268144, Sector 13,Uttara
23.870365556419973,90.38622803986074, Sector 13,Uttara
23.870216837080957,90.38606643676759, Sector 13,Uttara
23.870371075179175,90.38605604320765, Sector 13,Uttara
23.870194747504186,90.38595378398897, Sector 13,Uttara
23.870367089408667,90.38594674319029, Sector 13,Uttara
23.87036954219053,90.38585755974054, Sector 13,Uttara
23.870362490442535,90.38575496524572, Sector 13,Uttara
23.870209481145245,90.38566142320634, Sector 13,Uttara
23.870349919934284,90.38565974682571, Sector 13,Uttara
23.870207029569702,90.38556218147278, Sector 13,Uttara
23.8701996663773,90.38544952869415, Sector 13,Uttara
23.87020701989485,90.38531005382539, Sector 13,Uttara
23.870365556419973,90.38554809987546, Sector 13,Uttara
23.87036310363802,90.3852902725339, Sector 13,Uttara
23.8701996663773,90.38520812988281, Sector 13,Uttara
23.870350226532057,90.38520712405443, Sector 13,Uttara
23.870184958131556,90.3847709298134, Sector 13,Uttara
23.870184947247356,90.38488090038301, Sector 13,Uttara
23.870184948456718,90.38497745990755, Sector 13,Uttara
23.870189849189895,90.38510620594025, Sector 13,Uttara
23.87036310363802,90.38509212434292, Sector 13,Uttara
23.87035635848743,90.3849794715643, Sector 13,Uttara
23.870352372716464,90.38487587124109, Sector 13,Uttara
23.870361264051528,90.38474678993227, Sector 13,Uttara
23.870785916960866,90.38480043411256, Sector 13,Uttara
23.87059456054224,90.38478434085846, Sector 13,Uttara
23.870781004156758,90.38488626480103, Sector 13,Uttara
23.8705970157385,90.38487553596497, Sector 13,Uttara
23.870778556220085,90.3849694132805, Sector 13,Uttara
23.87058229181635,90.38497477769853, Sector 13,Uttara
23.870587197371886,90.38507401943207, Sector 13,Uttara
23.87076873182048,90.38514375686646, Sector 13,Uttara
23.870599462469258,90.38513839244843, Sector 13,Uttara
23.87058964410282,90.38521617650987, Sector 13,Uttara
23.870752788786657,90.38523327559233, Sector 13,Uttara
23.870668474632836,90.38608253002167, Sector 13,Uttara
23.87446743478985,90.40094196796417, Sector 6,Uttara
23.874457616716747,90.40088027715684, Alaul Avenue,Uttara
23.874452710098538,90.40106266736984, Sector 6,Uttara
23.874467432371176,90.40110021829605, Sector 6,Uttara
23.874462524544064,90.40113240480423, Sector 6,Uttara
23.87444042964513,90.40144622325897, Sector 6,Uttara
23.874464966364528,90.40164738893509, Sector 6,Uttara
23.87446496757384,90.40162861347198, Sector 6,Uttara
23.87445515070987,90.40166079998016, Sector 6,Uttara
23.874467420278084,90.40160447359085, Sector 6,Uttara
23.87448214013042,90.40182977914813, Sector 6,Uttara
23.87447723109453,90.40196120738985, Sector 6,Uttara
23.874487052794088,90.40210336446764, Sector 6,Uttara
23.874484589206393,90.40215700864793, Sector 6,Uttara
23.874501766597646,90.40232598781587, Sector 6,Uttara
23.874491947317832,90.40246009826662, Sector 6,Uttara
23.874496853934538,90.40252447128297, Sector 6,Uttara
23.874487039491633,90.40268003940584, Sector 6,Uttara
23.87448949340476,90.4026022553444, Sector 6,Uttara
23.874484587997067,90.40271759033203, Sector 6,Uttara
23.87452137975943,90.40307700634004, Sector 6,Uttara
23.874514009556503,90.40325403213502, Sector 6,Uttara
23.874141279138346,90.40315210819246, Sector 6,Uttara
23.87412410290859,90.40299117565156, Sector 6,Uttara
23.87413637492681,90.40281414985658, Sector 6,Uttara
23.874126562875173,90.40266394615173, Sector 6,Uttara
23.87412411016449,90.40251910686493, Sector 6,Uttara
23.87412902284172,90.40237426757812, Sector 6,Uttara
23.87412411621108,90.40225088596345, Sector 6,Uttara
23.87409712550655,90.40210872888566, Sector 6,Uttara
23.874097126715878,90.40196388959886, Sector 6,Uttara
23.874092223711973,90.40181368589403, Sector 6,Uttara
23.874079955317523,90.40166079998018, Sector 6,Uttara
23.874079960154805,90.40149986743927, Sector 6,Uttara
23.874070143261626,90.40133088827136, Sector 6,Uttara
23.874050514310348,90.40119141340257, Sector 6,Uttara
23.874043154964486,90.40098488330842, Sector 6,Uttara
23.873883651173713,90.40100634098054, Sector 6,Uttara
23.873898377139053,90.40119141340257, Sector 6,Uttara
23.873900829854023,90.40136307477952, Sector 6,Uttara
23.873898392860216,90.40150791406634, Sector 6,Uttara
23.873905754632943,90.4016661643982, Sector 6,Uttara
23.873900845575175,90.4017198085785, Sector 6,Uttara
23.873915565491973,90.4018270969391, Sector 6,Uttara
23.873903303127374,90.40196925401689, Sector 6,Uttara
23.873915570329242,90.40210336446764, Sector 6,Uttara
23.873930284197762,90.40223479270936, Sector 6,Uttara
23.8739302805698,90.40237426757812, Sector 6,Uttara
23.873942557443662,90.40251642465593, Sector 6,Uttara
23.873940099892213,90.40266662836076, Sector 6,Uttara
23.873932735702798,90.40280878543855, Sector 6,Uttara
23.87393764475936,90.40296971797945, Sector 6,Uttara
23.873944993227333,90.40316283702852, Sector 6,Uttara
23.873675279046914,90.40327548980714, Sector 6,Uttara
23.873675280256247,90.40307968854907, Sector 6,Uttara
23.87367037481772,90.40292680263519, Sector 6,Uttara
23.87364338159994,90.40276587009431, Sector 6,Uttara
23.873447073166123,90.40258079767229, Sector 6,Uttara
23.873638479788163,90.40247887372972, Sector 6,Uttara
23.873638480997485,90.40234744548799, Sector 6,Uttara
23.87362866648948,90.4022777080536, Sector 6,Uttara
23.873616399260438,90.40217846632005, Sector 6,Uttara
23.87360658596009,90.40200412273408, Sector 6,Uttara
23.873613947749398,90.4018646478653, Sector 6,Uttara
23.873609043517874,90.40171444416048, Sector 6,Uttara
23.873613953796013,90.40154814720155, Sector 6,Uttara
23.873611501075608,90.40137112140657, Sector 6,Uttara
23.873577148473203,90.40122091770174, Sector 6,Uttara
23.873577150891876,90.4010331630707, Sector 6,Uttara
23.873415201058734,90.40106266736986, Sector 6,Uttara
23.873417650154895,90.40121287107469, Sector 6,Uttara
23.87342010529761,90.40140599012376, Sector 6,Uttara
23.873425008326983,90.40156692266466, Sector 6,Uttara
23.873412739869302,90.4017359018326, Sector 6,Uttara
23.873425005908334,90.4018995165825, Sector 6,Uttara
23.873427458632264,90.40207386016847, Sector 6,Uttara
23.87343236045202,90.40221869945526, Sector 6,Uttara
23.87343481317582,90.40234744548799, Sector 6,Uttara
23.873439717413945,90.40246814489366, Sector 6,Uttara
23.87363602948689,90.40258347988129, Sector 6,Uttara
23.873155284597928,90.4024922847748, Sector 6,Uttara
23.87315528338859,90.40235549211503, Sector 6,Uttara
23.87314792278253,90.40224283933641, Sector 6,Uttara
23.873140558548048,90.40212213993074, Sector 6,Uttara
23.873140560966696,90.40207117795946, Sector 6,Uttara
23.873138108237324,90.40193974971773, Sector 6,Uttara
23.873125844589776,90.40179491043092, Sector 6,Uttara
23.87313074763028,90.40162324905396, Sector 6,Uttara
23.873116031252227,90.40149182081224, Sector 6,Uttara
23.873118483982033,90.40139257907869, Sector 6,Uttara
23.87312093913042,90.40135234594347, Sector 6,Uttara
23.87312093913042,90.40127724409105, Sector 6,Uttara
23.87312093913042,90.4013201594353, Sector 6,Uttara
23.87314302941728,90.40115654468536, Sector 6,Uttara
23.873143026998623,90.40111631155015, Sector 6,Uttara
23.87313566639186,90.40119409561159, Sector 6,Uttara
23.87312831304063,90.40101170539856, Sector 6,Uttara
23.872929588581677,90.4010331630707, Sector 6,Uttara
23.87296391475067,90.40124237537385, Sector 6,Uttara
23.872955325348627,90.40137916803361, Sector 6,Uttara
23.8729590056572,90.40148913860321, Sector 6,Uttara
23.872966363250693,90.40163666009904, Sector 6,Uttara
23.87297249629149,90.40179759263994, Sector 6,Uttara
23.872966357808714,90.40197327733041, Sector 6,Uttara
23.872985989343046,90.40213823318483, Sector 6,Uttara
23.873004389066477,90.40225356817247, Sector 6,Uttara
23.87299825300385,90.40236219763756, Sector 6,Uttara
23.872995798457797,90.40250837802887, Sector 6,Uttara
23.872865819917642,90.4029804468155, Sector 6,Uttara
23.873157724024374,90.4029804468155, Sector 6,Uttara
23.873290165277243,90.40296703577043, Sector 6,Uttara
23.87342258825477,90.4029428958893, Sector 6,Uttara
23.873663006984977,90.40345519781114, Sector 6,Uttara
23.873491229438297,90.40344983339311, Sector 6,Uttara
23.873165092490503,90.40408819913866, Sector 6,Uttara
23.87306816612753,90.4041163623333, Sector 6,Uttara
23.873167544614706,90.4042249917984, Sector 6,Uttara
23.873070617648917,90.4042410850525, Sector 6,Uttara
23.873174904010337,90.40438055992128, Sector 6,Uttara
23.873079205229303,90.40439933538438, Sector 6,Uttara
23.873068160685563,90.40452942252162, Sector 6,Uttara
23.873182264010214,90.40453612804414, Sector 6,Uttara
23.873189625823652,90.40468096733095, Sector 6,Uttara
23.873074293721537,90.40469035506248, Sector 6,Uttara
23.87319207673806,90.40482714772226, Sector 6,Uttara
23.873073064332917,90.40485531091691, Sector 6,Uttara
23.873193301288243,90.4049599170685, Sector 6,Uttara
23.87308655979264,90.40497735142709, Sector 6,Uttara
23.87319943189965,90.40510073304178, Sector 6,Uttara
23.87308165735512,90.40512889623643, Sector 6,Uttara
23.873203114619923,90.4052495956421, Sector 6,Uttara
23.873076750684774,90.40526032447816, Sector 6,Uttara
23.873208015238855,90.40539845824242, Sector 6,Uttara
23.87309024251613,90.40543466806413, Sector 6,Uttara
23.87265981363316,90.40410161018372, Sector 6,Uttara
23.872668397612813,90.40422633290292, Sector 6,Uttara
23.872678212798277,90.4043148458004, Sector 6,Uttara
23.872694160432324,90.40445432066917, Sector 6,Uttara
23.87269783712032,90.4046756029129, Sector 6,Uttara
23.87269660410012,90.40484055876735, Sector 6,Uttara
23.872707647466225,90.4049786925316, Sector 6,Uttara
23.87271132717717,90.4051047563553, Sector 6,Uttara
23.872715005073992,90.4052670300007, Sector 6,Uttara
23.872727273597786,90.40541723370553, Sector 6,Uttara
23.872598447993248,90.40552318096162, Sector 6,Uttara
23.87259231493473,90.40540784597398, Sector 6,Uttara
23.87258373034538,90.40528580546379, Sector 6,Uttara
23.872576370916132,90.40510743856431, Sector 6,Uttara
23.872572692410692,90.404963940382, Sector 6,Uttara
23.872567786930386,90.40486738085747, Sector 6,Uttara
23.872554292625928,90.40469035506248, Sector 6,Uttara
23.872553068069696,90.40452405810356, Sector 6,Uttara
23.872538346183976,90.40437787771226, Sector 6,Uttara
23.8725432552934,90.40421158075334, Sector 6,Uttara
23.87255062318984,90.40409088134766, Sector 6,Uttara
23.872545717104032,90.40397554636003, Sector 6,Uttara
23.872542039202376,90.40378376841545, Sector 6,Uttara
23.87254693742766,90.40359467267992, Sector 6,Uttara
23.872667177290317,90.40297240018846, Sector 6,Uttara
23.872637755915814,90.4027082026005, Sector 6,Uttara
23.872508926594186,90.40260896086693, Sector 6,Uttara
23.87250892296619,90.40274038910867, Sector 6,Uttara
23.872650021423617,90.4031065106392, Sector 6,Uttara
23.87264510748091,90.40332645177843, Sector 6,Uttara
23.87250279353143,90.4026357829571, Sector 6,Uttara
23.8725064768762,90.40264651179317, Sector 6,Uttara
23.872504031995472,90.40248423814775, Sector 6,Uttara
23.87263529713026,90.40258616209032, Sector 6,Uttara
23.8725027995781,90.40235415101053, Sector 6,Uttara
23.87263407680747,90.40244132280351, Sector 6,Uttara
23.872625487988206,90.40234073996544, Sector 6,Uttara
23.872505256552163,90.40222808718684, Sector 6,Uttara
23.872619357954296,90.40220931172372, Sector 6,Uttara
23.872610775785382,90.4020939767361, Sector 6,Uttara
23.87249666167771,90.40196657180786, Sector 6,Uttara
23.872508936873533,90.40209665894508, Sector 6,Uttara
23.872614457917734,90.40196388959886, Sector 6,Uttara
23.872499118651902,90.40184855461122, Sector 6,Uttara
23.872613233362074,90.40183514356615, Sector 6,Uttara
23.87248930466219,90.40174528956413, Sector 6,Uttara
23.872608321836637,90.4017372429371, Sector 6,Uttara
23.872483174621816,90.40162459015848, Sector 6,Uttara
23.87259973422502,90.401628613472, Sector 6,Uttara
23.872481948250922,90.40148243308067, Sector 6,Uttara
23.872594832978397,90.40147975087167, Sector 6,Uttara
23.872478272161455,90.40131881833078, Sector 6,Uttara
23.87259360479455,90.40131881833078, Sector 6,Uttara
23.87247827578945,90.40115252137186, Sector 6,Uttara
23.872576428964106,90.40115922689439, Sector 6,Uttara
23.87214963637761,90.40104657411575, Sector 6,Uttara
23.871950963627274,90.40103852748871, Sector 6,Uttara
23.872137404079172,90.40129333734514, Sector 6,Uttara
23.87196318868729,90.40127187967302, Sector 6,Uttara
23.87213986166486,90.40148913860321, Sector 6,Uttara
23.871948461292483,90.40144354104997, Sector 6,Uttara
23.87214476837071,90.40161788463594, Sector 6,Uttara
23.871963182640624,90.40165007114412, Sector 6,Uttara
23.871970546942045,90.40160715579988, Sector 6,Uttara
23.87214967386705,90.40174663066865, Sector 6,Uttara
23.871955820757414,90.40177077054979, Sector 6,Uttara
23.872144763533367,90.40188342332841, Sector 6,Uttara
23.87198280948972,90.40188878774644, Sector 6,Uttara
23.872154578153875,90.40203630924226, Sector 6,Uttara
23.87196808451581,90.40204703807832, Sector 6,Uttara
23.872152121777805,90.4021838307381, Sector 6,Uttara
23.871965631764226,90.40219455957416, Sector 6,Uttara
23.87214966782037,90.40233403444292, Sector 6,Uttara
23.871960722632895,90.40234744548799, Sector 6,Uttara
23.872154574525855,90.40250837802887, Sector 6,Uttara
23.87198035311039,90.40252178907396, Sector 6,Uttara
23.872152118149785,90.40267199277879, Sector 6,Uttara
23.871980354319742,90.40269613265991, Sector 6,Uttara
23.872171746179593,90.40279269218446, Sector 6,Uttara
23.87198770773615,90.40282219648363, Sector 6,Uttara
23.872174201345942,90.40293484926225, Sector 6,Uttara
23.87200488304003,90.40297508239748, Sector 6,Uttara
23.872181562007373,90.40310919284822, Sector 6,Uttara
23.872009795797716,90.40312528610231, Sector 6,Uttara
23.872009792169695,90.40330231189729, Sector 6,Uttara
23.872181560798037,90.40329158306123, Sector 6,Uttara
23.872152109684432,90.40351420640947, Sector 6,Uttara
23.872009790960334,90.40352493524553, Sector 6,Uttara
23.872171741342246,90.40364831686021, Sector 6,Uttara
23.87200488183071,90.40368854999544, Sector 6,Uttara
23.871992609610434,90.40366172790529, Sector 6,Uttara
23.871992609610434,90.40372878313066, Sector 6,Uttara
23.871985247728915,90.4037529230118, Sector 6,Uttara
23.872176644418897,90.40383070707323, Sector 6,Uttara
23.872014691624443,90.40387362241746, Sector 6,Uttara
23.872179093538467,90.40403455495836, Sector 6,Uttara
23.87202450262679,90.40406405925752, Sector 6,Uttara
23.872183999033496,90.40419816970827, Sector 6,Uttara
23.87202940933703,90.40422767400743, Sector 6,Uttara
23.872203629477138,90.40435105562212, Sector 6,Uttara
23.872009775238954,90.40441542863847, Sector 6,Uttara
23.87202204624825,90.40436983108522, Sector 6,Uttara
23.872225710245836,90.40450394153596, Sector 6,Uttara
23.872041671879106,90.40455222129823, Sector 6,Uttara
23.872233068485667,90.4046729207039, Sector 6,Uttara
23.872039214291565,90.40470242500307, Sector 6,Uttara
23.87223306727632,90.40483653545381, Sector 6,Uttara
23.872022037782912,90.40489286184312, Sector 6,Uttara
23.872031848784697,90.40522813796998, Sector 6,Uttara
23.872022023270844,90.40509939193726, Sector 6,Uttara
23.872257612879437,90.40502429008485, Sector 6,Uttara
23.8722649723268,90.40516912937166, Sector 6,Uttara
23.87203428823229,90.40533810853961, Sector 6,Uttara
23.872274784519522,90.40528982877733, Sector 6,Uttara
23.87202937547556,90.4054480791092, Sector 6,Uttara
23.8722772324279,90.40541321039201, Sector 6,Uttara
23.87203427855759,90.40555000305176, Sector 6,Uttara
23.87228213912856,90.40552586317065, Sector 6,Uttara
23.872041639226985,90.40567070245746, Sector 6,Uttara
23.872272322099054,90.40565460920335, Sector 6,Uttara
23.871676280520767,90.40352225303651, Sector 6,Uttara
23.871497152940794,90.40351152420045, Sector 6,Uttara
23.871703276567366,90.40365636348726, Sector 6,Uttara
23.871519231411273,90.40363758802415, Sector 6,Uttara
23.871509414323942,90.40368586778642, Sector 6,Uttara
23.871514322263035,90.40381193161012, Sector 6,Uttara
23.871725356212043,90.40394335985187, Sector 6,Uttara
23.87151922899259,90.40394604206085, Sector 6,Uttara
23.871715541559016,90.40406942367554, Sector 6,Uttara
23.871526589691257,90.40407478809358, Sector 6,Uttara
